USW00094846,20070124,WT08,1,,,0,
USW00094846,20070124,WT18,1,,,0,
USW00094846,20070125,TMAX,-44,,,0,2400
USW00094846,20070125,TMIN,-94,,,0,2400
USW00094846,20070125,PRCP,0,T,,0,2400
USW00094846,20070125,SNOW,0,T,,0,
USW00094846,20070125,SNWD,25,,,0,
USW00094846,20070125,AWND,42,,,W,
USW00094846,20070125,FMTM,301,,,X,
USW00094846,20070125,PGTM,1100,,,W,
USW00094846,20070125,WDF2,320,,,X,
USW00094846,20070125,WDF5,350,,,X,
USW00094846,20070125,WESD,0,,,0,
USW00094846,20070125,WSF2,76,,,X,
USW00094846,20070125,WSF5,103,,,X,
USW00094846,20070125,WT18,1,,,0,
USW00094846,20070126,TMAX,61,,,0,2400
USW00094846,20070126,TMIN,-67,,,0,2400
USW00094846,20070126,PRCP,0,,,0,2400
USW00094846,20070126,SNOW,0,,,0,
USW00094846,20070126,SNWD,25,,,0,
USW00094846,20070126,AWND,65,,,W,
USW00094846,20070126,FMTM,1339,,,X,
USW00094846,20070126,PGTM,1246,,,W,
USW00094846,20070126,WDF2,230,,,X,
USW00094846,20070126,WDF5,220,,,X,
USW00094846,20070126,WESD,0,,,0,
USW00094846,20070126,WSF2,107,,,X,
USW00094846,20070126,WSF5,134,,,X,
USW00094846,20070127,TMAX,11,,,0,2400
USW00094846,20070127,TMIN,-94,,,0,2400
USW00094846,20070127,PRCP,0,T,,0,2400
USW00094846,20070127,SNOW,3,,,0,
USW00094846,20070127,SNWD,0,T,,0,
USW00094846,20070127,AWND,52,,,W,
USW00094846,20070127,FMTM,2233,,,X,
USW00094846,20070127,PGTM,2230,,,W,
USW00094846,20070127,WDF2,280,,,X,
USW00094846,20070127,WDF5,280,,,X,
USW00094846,20070127,WESD,0,,,0,
USW00094846,20070127,WSF2,98,,,X,
USW00094846,20070127,WSF5,130,,,X,
USW00094846,20070127,WT01,1,,,0,
USW00094846,20070127,WT08,1,,,0,
USW00094846,20070127,WT13,1,,,X,
USW00094846,20070127,WT18,1,,,0,
USW00094846,20070128,TMAX,-44,,,0,2400
USW00094846,20070128,TMIN,-139,,,0,2400
USW00094846,20070128,PRCP,5,,,0,2400
USW00094846,20070128,SNOW,10,,,0,
USW00094846,20070128,SNWD,25,,,0,
USW00094846,20070128,AWND,59,,,W,
USW00094846,20070128,FMTM,1330,,,X,
USW00094846,20070128,PGTM,1439,,,W,
USW00094846,20070128,WDF2,330,,,X,
USW00094846,20070128,WDF5,330,,,X,
USW00094846,20070128,WESD,0,,,0,
USW00094846,20070128,WSF2,112,,,X,
USW00094846,20070128,WSF5,125,,,X,
USW00094846,20070128,WT01,1,,,0,
USW00094846,20070128,WT08,1,,,0,
USW00094846,20070128,WT13,1,,,X,
USW00094846,20070128,WT18,1,,,0,
USW00094846,20070129,TMAX,-39,,,0,2400
USW00094846,20070129,TMIN,-128,,,0,2400
USW00094846,20070129,PRCP,3,,,0,2400
USW00094846,20070129,SNOW,13,,,0,
USW00094846,20070129,SNWD,25,,,0,
USW00094846,20070129,AWND,49,,,W,
USW00094846,20070129,FMTM,2220,,,X,
USW00094846,20070129,PGTM,2243,,,W,
USW00094846,20070129,WDF2,260,,,X,
USW00094846,20070129,WDF5,260,,,X,
USW00094846,20070129,WESD,0,,,0,
USW00094846,20070129,WSF2,94,,,X,
USW00094846,20070129,WSF5,112,,,X,
USW00094846,20070129,WT01,1,,,0,
USW00094846,20070129,WT08,1,,,W,
USW00094846,20070129,WT13,1,,,X,
USW00094846,20070129,WT18,1,,,0,
USW00094846,20070130,TMAX,-78,,,0,2400
USW00094846,20070130,TMIN,-139,,,0,2400
USW00094846,20070130,PRCP,0,T,,0,2400
USW00094846,20070130,SNOW,0,T,,0,
USW00094846,20070130,SNWD,25,,,0,
USW00094846,20070130,AWND,64,,,W,
USW00094846,20070130,FMTM,1150,,,X,
USW00094846,20070130,PGTM,1153,,,W,
USW00094846,20070130,WDF2,280,,,X,
USW00094846,20070130,WDF5,290,,,X,
USW00094846,20070130,WESD,0,,,0,
USW00094846,20070130,WSF2,94,,,X,
USW00094846,20070130,WSF5,112,,,X,
USW00094846,20070130,WT01,1,,,W,
USW00094846,20070130,WT08,1,,,W,
USW00094846,20070130,WT18,1,,,0,
USW00094846,20070131,TMAX,-67,,,0,2400
USW00094846,20070131,TMIN,-161,,,0,2400
USW00094846,20070131,PRCP,0,T,,0,2400
USW00094846,20070131,SNOW,0,T,,0,
USW00094846,20070131,SNWD,25,,,0,
USW00094846,20070131,AWND,57,,,W,
USW00094846,20070131,FMTM,2154,,,X,
USW00094846,20070131,PGTM,2047,,,W,
USW00094846,20070131,WDF2,220,,,X,
USW00094846,20070131,WDF5,210,,,X,
USW00094846,20070131,WESD,0,,,0,
USW00094846,20070131,WSF2,94,,,X,
USW00094846,20070131,WSF5,112,,,X,
USW00094846,20070131,WT18,1,,,0,
USW00094846,20070201,TMAX,-44,,,0,2400
USW00094846,20070201,TMIN,-117,,,0,2400
USW00094846,20070201,PRCP,0,T,,0,2400
USW00094846,20070201,SNOW,0,T,,0,
USW00094846,20070201,SNWD,0,,,0,
USW00094846,20070201,AWND,54,,,W,
USW00094846,20070201,FMTM,1340,,,X,
USW00094846,20070201,PGTM,1337,,,W,
USW00094846,20070201,WDF2,250,,,X,
USW00094846,20070201,WDF5,240,,,X,
USW00094846,20070201,WESD,0,,,0,
USW00094846,20070201,WSF2,89,,,X,
USW00094846,20070201,WSF5,112,,,X,
USW00094846,20070201,WT01,1,,,W,
USW00094846,20070201,WT18,1,,,0,
USW00094846,20070202,TMAX,-111,,,0,2400
USW00094846,20070202,TMIN,-144,,,0,2400
USW00094846,20070202,PRCP,0,T,,0,2400
USW00094846,20070202,SNOW,0,T,,0,
USW00094846,20070202,SNWD,0,,,0,
USW00094846,20070202,AWND,60,,,W,
USW00094846,20070202,FMTM,1554,,,X,
USW00094846,20070202,PGTM,1553,,,W,
USW00094846,20070202,WDF2,250,,,X,
USW00094846,20070202,WDF5,240,,,X,
USW00094846,20070202,WESD,0,,,0,
USW00094846,20070202,WSF2,98,,,X,
USW00094846,20070202,WSF5,125,,,X,
USW00094846,20070202,WT18,1,,,0,
USW00094846,20070203,TMAX,-117,,,0,2400
USW00094846,20070203,TMIN,-211,,,0,2400
USW00094846,20070203,PRCP,0,T,,0,2400
USW00094846,20070203,SNOW,0,T,,0,
USW00094846,20070203,SNWD,0,,,0,
USW00094846,20070203,AWND,82,,,W,
USW00094846,20070203,FMTM,1457,,,X,
USW00094846,20070203,PGTM,1259,,,W,
USW00094846,20070203,WDF2,270,,,X,
USW00094846,20070203,WDF5,270,,,X,
USW00094846,20070203,WESD,0,,,0,
USW00094846,20070203,WSF2,143,,,X,
USW00094846,20070203,WSF5,174,,,X,
USW00094846,20070203,WT08,1,,,W,
USW00094846,20070203,WT18,1,,,0,
USW00094846,20070204,TMAX,-167,,,0,2400
USW00094846,20070204,TMIN,-211,,,0,2400
USW00094846,20070204,PRCP,0,,,0,2400
USW00094846,20070204,SNOW,0,,,0,
USW00094846,20070204,SNWD,0,,,0,
USW00094846,20070204,AWND,61,,,W,
USW00094846,20070204,FMTM,1357,,,X,
USW00094846,20070204,PGTM,1358,,,W,
USW00094846,20070204,WDF2,280,,,X,
USW00094846,20070204,WDF5,280,,,X,
USW00094846,20070204,WESD,0,,,0,
USW00094846,20070204,WSF2,98,,,X,
USW00094846,20070204,WSF5,112,,,X,
USW00094846,20070205,TMAX,-150,,,0,2400
USW00094846,20070205,TMIN,-233,,,0,2400
USW00094846,20070205,PRCP,0,,,0,2400
USW00094846,20070205,SNOW,0,,,0,
USW00094846,20070205,SNWD,0,,,0,
USW00094846,20070205,AWND,50,,,W,
USW00094846,20070205,FMTM,39,,,X,
USW00094846,20070205,PGTM,34,,,W,
USW00094846,20070205,WDF2,310,,,X,
USW00094846,20070205,WDF5,310,,,X,
USW00094846,20070205,WESD,0,,,0,
USW00094846,20070205,WSF2,80,,,X,
USW00094846,20070205,WSF5,98,,,X,
USW00094846,20070206,TMAX,-122,,,0,2400
USW00094846,20070206,TMIN,-206,,,0,2400
USW00094846,20070206,PRCP,28,,,0,2400
USW00094846,20070206,SNOW,53,,,0,
USW00094846,20070206,SNWD,0,,,0,
USW00094846,20070206,AWND,27,,,W,
USW00094846,20070206,FMTM,2304,,,X,
USW00094846,20070206,PGTM,1542,,,W,
USW00094846,20070206,WDF2,330,,,X,
USW00094846,20070206,WDF5,60,,,X,
USW00094846,20070206,WESD,0,,,0,
USW00094846,20070206,WSF2,63,,,X,
USW00094846,20070206,WSF5,98,,,X,
USW00094846,20070206,WT01,1,,,W,
USW00094846,20070206,WT18,1,,,0,
USW00094846,20070207,TMAX,-117,,,0,2400
USW00094846,20070207,TMIN,-189,,,0,2400
USW00094846,20070207,PRCP,0,,,0,2400
USW00094846,20070207,SNOW,0,,,0,
USW00094846,20070207,SNWD,51,,,0,
USW00094846,20070207,AWND,53,,,W,
USW00094846,20070207,FMTM,2358,,,X,
USW00094846,20070207,PGTM,2232,,,W,
USW00094846,20070207,WDF2,290,,,X,
USW00094846,20070207,WDF5,280,,,X,
USW00094846,20070207,WESD,0,,,0,
USW00094846,20070207,WSF2,76,,,X,
USW00094846,20070207,WSF5,98,,,X,
USW00094846,20070208,TMAX,-117,,,0,2400
USW00094846,20070208,TMIN,-200,,,0,2400
USW00094846,20070208,PRCP,0,,,0,2400
USW00094846,20070208,SNOW,0,,,0,
